Timestamp,(PT-1) - CO2 Fill Block,(PT-2) - Ox Tank,(PT-3) - Injector Upstream,(PT-4) - Injector Downstream,+10V,+12V,+5V,Honeywell S-type,Power in
0.709347,-12.054715,-5.480793,0.369682,35.032181,20.145736,12.079394,4.978871,14.152292,24.722685
0.741221,-4.474260,2.414204,-10.450552,22.230332,20.149090,12.081860,4.985430,14.523228,24.742020
0.757028,-16.647024,9.019580,-8.814935,2.760200,20.123196,12.083389,4.980449,14.039638,24.726927
0.772581,-1.328843,5.056354,2.068208,27.954991,20.126402,12.083685,4.979857,14.322648,24.735509
0.804222,-1.171572,-18.660091,-9.318202,34.434551,20.146328,12.081910,4.973544,14.442172,24.716224
0.820168,0.558408,0.086595,-15.734853,8.925218,20.162703,12.082008,4.983458,14.568564,24.724658
0.835870,-11.268361,-1.957926,-10.324736,18.455832,20.142925,12.079690,4.982373,14.723808,24.719282
0.851858,-8.814936,-2.555555,-32.814468,27.388816,20.120582,12.083389,4.981238,14.896911,24.709122
0.882188,-14.571049,5.370896,2.194025,11.598822,20.139177,12.085362,4.976750,14.572686,24.733882
0.898189,-14.162145,-7.053502,-9.003661,34.371643,20.153085,12.084031,4.981386,14.435302,24.723129
0.913668,-3.216093,-3.341910,-9.381110,17.449298,20.150521,12.079641,4.975172,14.519106,24.729985
0.929233,17.417843,7.950138,-0.636851,-13.470151,20.140360,12.080430,4.975517,15.079632,24.733191
0.960034,9.743026,8.736492,0.401137,17.292027,20.114812,12.083094,4.978180,13.999796,24.729689
0.975533,-3.624997,7.635596,-8.909298,12.448085,20.146378,12.081910,4.975862,14.766397,24.735115
0.990931,-4.033902,-3.184639,9.648663,27.011367,20.129953,12.083094,4.979167,14.694957,24.726582
1.021737,-13.910511,-24.573475,-13.249974,4.270000,20.147660,12.080085,4.981978,14.589172,24.733832
1.037733,7.100875,1.942391,-12.243440,1.344762,20.138535,12.083291,4.978378,15.083753,24.730824
1.053738,-4.662985,-6.267148,-8.406032,22.230332,20.115157,12.083488,4.980844,14.391340,24.735707
1.070125,-5.575156,-17.433378,12.951351,13.391710,20.146525,12.079148,4.984345,14.050628,24.726533
1.101374,-6.738960,-3.121730,0.180958,4.332909,20.157722,12.082008,4.979265,15.207398,24.735312
1.117470,-28.693972,-19.981167,-17.055928,12.510993,20.150077,12.079789,4.982274,14.410573,24.743105
1.132892,-2.681372,-7.651131,-1.769201,15.184598,20.131334,12.083685,4.980449,14.534219,24.734523
1.149004,8.799400,11.850455,1.533487,-5.008981,20.110767,12.083439,4.979413,14.872182,24.714498
1.181097,-0.731214,-10.796548,1.156037,3.515100,20.126599,12.084080,4.972854,14.870808,24.721008
1.196796,1.156037,-4.474260,-24.258934,21.192345,20.150915,12.082403,4.972065,14.770518,24.722291
1.212852,-1.737747,6.880696,11.567367,22.733599,20.141791,12.081762,4.977934,14.678471,24.712130
1.228797,3.703825,15.467684,4.741812,-11.582902,20.137894,12.081318,4.983162,14.263573,24.727322
1.259968,-7.116410,2.068208,-1.265934,10.120476,20.118116,12.082452,4.971818,14.479265,24.706804
1.275991,2.005299,-9.695653,-17.559195,11.598822,20.138239,12.087335,4.977983,14.605658,24.704732
1.291503,-1.580476,10.781013,-14.162144,16.411311,20.113381,12.082600,4.979759,14.064367,24.735016
1.323145,-5.386431,-6.172785,-3.090276,-0.416672,20.155551,12.080627,4.979068,14.840584,24.737975
1.338831,6.691971,-13.281428,1.722212,18.204198,20.120829,12.084524,4.976701,14.975220,24.718690
1.354084,-0.039222,15.624956,-2.681372,16.851669,20.116834,12.082847,4.975616,14.234722,24.714794
1.369675,-16.269574,7.667050,6.440337,61.736773,20.132222,12.079888,4.972015,14.605658,24.739455
1.401402,5.056354,-4.442806,3.515099,26.067741,20.153776,12.082650,4.980153,14.439424,24.734474
1.416876,-25.296921,-2.178105,1.030220,18.770373,20.161371,12.077323,4.976701,14.604284,24.731514
1.432303,-10.230373,-14.350870,-0.448126,25.690292,20.126698,12.082354,4.979956,14.161909,24.742612
1.463639,-6.550235,-13.438698,-1.989381,-1.045754,20.120138,12.083094,4.978723,14.986211,24.733684
1.479476,-15.137224,-5.417885,-18.943179,36.825068,20.131433,12.084327,4.975862,14.990332,24.727963
1.494692,-14.822683,-20.012620,-11.645811,22.985233,20.151162,12.081860,4.983655,14.699079,24.713709
1.510127,-1.549022,8.421950,-23.566942,15.813682,20.123295,12.085954,4.978624,14.759528,24.724362
1.541400,-8.280215,1.690758,-13.564516,18.927644,20.142087,12.080775,4.983704,14.714191,24.722439
1.556872,-8.406032,11.441551,10.812467,35.220906,20.120730,12.082502,4.977145,14.624892,24.720614
1.572600,-5.921152,7.037967,1.124582,-1.989380,20.148696,12.079049,4.978378,15.061772,24.725152
1.588602,16.631489,-5.669518,-6.738960,18.738919,20.137352,12.085017,4.981978,14.267694,24.718197
1.619578,-4.316989,3.640916,-11.331269,5.528167,20.142333,12.084474,4.977490,14.874930,24.712130
1.634869,-8.122944,9.428484,-20.704612,31.698038,20.132863,12.078901,4.975862,14.685341,24.723129
1.650992,-0.573943,-0.573943,12.196451,24.746666,20.137450,12.079937,4.979463,14.525976,24.722981
1.682452,21.255252,6.471792,-28.127796,-8.406030,20.131285,12.079789,4.979413,14.737546,24.716126
1.697651,0.432591,17.512206,2.980378,-5.134797,20.161667,12.080036,4.981978,14.807612,24.732550
1.713197,-6.833322,-18.817362,-23.315308,38.334869,20.156488,12.078605,4.982225,15.021930,24.728851
1.729066,-6.172785,-9.129477,-10.890911,7.069422,20.143320,12.082847,4.983063,14.994454,24.728801
1.759652,-11.457086,9.176851,-9.066569,-10.261827,20.132370,12.078901,4.979907,14.694957,24.726976
1.774660,3.420737,2.319841,0.810041,26.162104,20.130545,12.083044,4.979956,14.273190,24.708875
1.790654,3.169104,4.961992,-7.808402,36.950885,20.145786,12.081762,4.979907,13.867908,24.725546
1.821940,-12.180532,13.391710,2.602929,20.626170,20.147019,12.081367,4.978131,14.947743,24.706162
1.837850,5.811254,-2.524101,-11.268361,15.782227,20.135576,12.085017,4.986910,14.363863,24.727026
1.853552,-15.671945,2.854562,0.180957,24.652304,20.124775,12.083883,4.981978,14.664733,24.740244
1.869254,-3.279001,4.364362,-1.643384,17.889656,20.125071,12.083340,4.979759,14.653742,24.721896
1.900060,-8.531848,-17.936645,17.197664,17.166211,20.145687,12.084573,4.981583,14.494377,24.715682
1.915822,-15.451766,-19.257721,-6.361510,18.392923,20.142777,12.082403,4.987946,15.030173,24.736940
1.931589,3.200558,2.634383,-18.723000,18.141290,20.111556,12.081614,4.976158,14.229227,24.724412
1.962697,4.804721,12.573901,-8.248761,21.695611,20.131729,12.078408,4.978032,14.782883,24.731268
1.977710,-2.146651,15.467685,-0.857030,27.105729,20.138979,12.083685,4.978131,14.641378,24.725102
1.993179,-1.391751,-15.797761,-13.218520,9.051034,20.171482,12.080529,4.983359,14.644125,24.729591
2.009247,-13.501607,-8.060035,-1.203026,36.636343,20.144207,12.079888,4.984247,15.079632,24.731810
2.040559,-5.354977,-1.454659,-5.323523,-1.423204,20.128967,12.085658,4.978920,15.059024,24.717457
2.056298,-8.311669,-21.679692,-5.386431,20.751986,20.121963,12.084277,4.982521,14.230601,24.720762
2.071245,1.218945,0.652770,1.910937,18.015473,20.145440,12.081318,4.979857,14.699079,24.732846
2.102554,-9.727106,11.819001,14.366789,36.101622,20.161026,12.084228,4.977095,14.238844,24.732451
2.118678,-11.331269,1.785120,-5.040435,33.962738,20.159793,12.079641,4.976799,14.837836,24.730232
2.134082,-18.660091,-14.759774,-21.176425,28.269533,20.114713,12.083981,4.984099,14.852949,24.716224
2.149261,-0.542488,-6.833323,-16.678478,-15.609036,20.130151,12.083932,4.972311,14.560321,24.723771
2.181404,-8.846390,7.509779,-15.703399,2.665837,20.126501,12.083340,4.975468,14.465527,24.723623
2.197479,3.703825,12.385176,-6.738960,8.736493,20.145440,12.082896,4.980646,14.944996,24.721304
2.213242,-12.495074,9.711571,-14.350870,29.905150,20.136316,12.083291,4.977243,14.785631,24.726089
2.229242,-19.194812,-10.041648,5.905617,29.622062,20.154565,12.081663,4.979068,14.825472,24.733290
2.260778,8.359042,-2.241014,-12.557982,-7.745494,20.121371,12.081269,4.981781,14.497125,24.722044
2.276425,-9.255294,-2.744280,8.421950,18.361469,20.141495,12.079148,4.987847,14.683967,24.736644
2.292373,-11.519995,-0.951393,-26.586542,7.604142,20.160484,12.081466,4.987107,14.619396,24.737729
2.324377,-2.146651,3.389283,-5.921152,19.525274,20.135231,12.081910,4.976306,14.903781,24.716915
2.340146,6.975059,3.483646,0.212412,32.515846,20.128918,12.083488,4.971078,14.622144,24.730774
2.356219,-5.103343,12.290813,17.008939,23.991766,20.117376,12.082206,4.984148,14.605658,24.729591
2.371954,-3.750814,10.309201,12.039180,-7.399498,20.120336,12.083340,4.978575,14.710070,24.725645
2.403954,-4.600077,13.737705,-13.470153,13.077168,20.151063,12.082107,4.981929,14.688088,24.723129
2.419701,-17.559195,19.745452,-2.838643,33.113476,20.142629,12.081170,4.978328,14.843332,24.721896
2.435077,5.968525,9.774479,-0.605397,27.325908,20.118017,12.083241,4.976701,15.740447,24.719874
2.451005,5.245079,-10.073102,-8.060035,29.968059,20.128474,12.082699,4.976898,14.929883,24.730922
2.481749,-2.587010,-6.235694,-2.995914,14.492606,20.130792,12.084622,4.977539,14.587798,24.723968
2.496911,-5.008981,-5.260614,-1.234480,25.564475,20.150422,12.084129,4.979413,14.848827,24.721255
2.512670,-1.926472,-4.820256,-8.437485,15.499139,20.145687,12.081663,4.978476,14.807612,24.720910
2.543293,-14.885590,-0.102130,-7.934219,9.051034,20.128326,12.079345,4.979660,14.918893,24.713610
2.558455,-14.382324,-8.406031,-35.142077,18.738919,20.109386,12.086151,4.978723,14.748537,24.713511
2.574202,-3.593543,2.005299,-12.809615,30.911684,20.137302,12.079740,4.980400,15.024678,24.730972
2.589420,4.301454,20.531806,1.281853,17.575115,20.153973,12.080184,4.980844,14.513611,24.711095
2.621165,7.635596,9.145396,-21.553875,8.484859,20.148350,12.078408,4.978970,14.631761,24.729788
2.636895,2.665837,-3.624997,-10.356190,2.477113,20.135823,12.084968,4.977687,14.433929,24.721650
2.652033,-0.731213,-14.382324,-11.425632,5.056354,20.130496,12.079641,4.981682,15.511016,24.722685
2.683302,-24.919471,1.218945,5.433804,16.631490,20.130052,12.083587,4.981929,14.872182,24.733043
2.699250,-5.292069,-21.553874,4.112729,16.631490,20.140015,12.083784,4.981731,14.421564,24.732057
2.715289,-5.417885,0.621316,-3.153185,4.238547,20.153332,12.080874,4.978970,14.505368,24.742908
2.731022,6.566154,-2.649918,-8.311669,6.534700,20.120138,12.082304,4.977835,14.664733,24.728949
2.762530,-3.216093,0.904403,-14.225053,-0.416671,20.128819,12.080874,4.980893,14.207246,24.725793
2.778238,-3.058822,0.495499,-8.909298,26.067741,20.133652,12.083981,4.978328,14.722434,24.738863
2.793636,4.332908,4.804721,-15.231586,27.042820,20.133652,12.083439,4.978131,15.146950,24.712229
2.808780,-12.086169,5.905617,21.789973,18.235652,20.130101,12.079148,4.976898,14.619396,24.726829
2.840310,-7.399498,-14.162145,-13.753241,-4.851710,20.149583,12.081071,4.983803,14.907902,24.738321
2.856038,-0.605397,0.086595,-14.350870,-7.242227,20.127487,12.081071,4.979660,14.416069,24.716520
2.871681,-4.442806,3.640916,9.680117,28.017900,20.151606,12.081318,4.981436,14.615275,24.738863
2.902639,-9.098023,5.276533,-13.249974,2.760200,20.149386,12.081614,4.988686,14.516359,24.730281
2.917877,-20.390070,-3.499181,-17.087382,10.246293,20.135231,12.078309,4.974531,14.406452,24.722685
2.933295,-10.513461,4.710358,-10.293282,35.157997,20.144503,12.083241,4.979660,14.920267,24.717408
2.948743,-3.845176,9.082488,-6.298602,14.586969,20.128622,12.083044,4.974185,14.303414,24.733586
2.981152,-12.306348,13.328801,-4.222627,4.710359,20.138930,12.083389,4.973446,14.322648,24.735559
2.997206,-13.029794,2.948925,-15.451766,20.343082,20.137006,12.082452,4.974235,14.428433,24.723918
3.013199,8.642129,-10.356190,1.407670,14.618423,20.139916,12.081713,4.980252,14.516359,24.744535
3.044564,0.998766,-21.333696,-18.031007,31.886763,20.140212,12.081269,4.981830,15.021930,24.717950
3.060558,0.401136,3.232012,11.976271,7.415417,20.131581,12.083981,4.982964,14.523228,24.726385
3.076528,-3.153184,-5.417885,-2.366831,41.889190,20.123344,12.080775,4.977145,14.902407,24.730972
3.092884,12.731172,2.319841,-11.394178,2.382750,20.163788,12.079246,4.977884,14.877678,24.731859
3.124338,12.322268,-0.636851,-33.223372,21.506887,20.135132,12.082502,4.978822,15.164809,24.700885
3.140172,-5.103343,-2.870097,-12.872523,7.887230,20.140015,12.080282,4.978526,14.291050,24.729788
3.155889,5.748346,11.064101,-3.153185,19.179278,20.123591,12.079148,4.976306,14.373480,24.727420
3.171894,-28.977059,5.937071,14.303881,26.602462,20.144503,12.082798,4.981090,14.536966,24.734030
3.203402,-1.674839,-0.416672,-17.087382,17.071848,20.156686,12.084376,4.980055,15.015061,24.719184
3.218788,0.401136,7.006513,-14.067782,22.702146,20.145292,12.080085,4.981189,15.050781,24.722488
3.234054,-2.272468,9.585755,-14.319416,7.604142,20.135379,12.082995,4.972657,14.141301,24.722833
3.249671,-17.747920,-3.467726,-5.229160,7.667051,20.132863,12.080775,4.974777,14.449041,24.725349
3.280503,-11.834536,-2.681372,-7.430952,10.623743,20.130545,12.084869,4.978772,14.575434,24.727519
3.295657,-15.357403,-5.386431,-4.065356,33.239293,20.154713,12.079493,4.983014,14.579555,24.738222
3.311577,13.957884,28.898616,5.370896,-2.303922,20.146575,12.082946,4.975468,14.646873,24.730626
3.343341,3.200558,-7.210773,-7.776948,29.622063,20.125662,12.082304,4.980055,14.723808,24.722439
3.359395,1.910937,-9.444019,-1.769201,14.052248,20.120040,12.081121,4.981041,14.705948,24.727174
3.375340,-4.914618,7.226692,-4.883164,-3.310455,20.135034,12.085954,4.976306,14.175647,24.725398
3.391341,-3.373364,7.572688,-1.203026,34.812002,20.163295,12.080480,4.978871,14.885921,24.733832
3.422589,-12.243441,30.125329,4.364362,21.852882,20.155601,12.079937,4.980992,14.406452,24.745768
3.438232,-0.919939,-14.350870,-12.117623,8.830855,20.141199,12.078753,4.983014,15.186791,24.732106
3.454001,-0.196493,9.963205,-21.490967,4.112729,20.138141,12.083143,4.975517,14.497125,24.733290
3.469133,-13.438699,-8.154398,-13.092703,5.213626,20.117278,12.082008,4.980498,15.001323,24.727470
3.500477,3.892550,-0.196493,-14.665411,9.145396,20.158856,12.083636,4.976750,14.420190,24.731613
3.515984,-0.290855,4.364362,-14.476686,21.286707,20.132617,12.081713,4.985332,14.389966,24.727519
3.531522,-6.361510,-1.014301,-11.457086,7.478325,20.141396,12.080578,4.981978,14.732051,24.723080
3.563061,18.864735,-3.687906,9.334121,19.399457,20.119497,12.081614,4.975468,15.096118,24.726039
3.578347,13.989339,18.204198,-11.016728,0.212413,20.143714,12.078457,4.970092,14.378975,24.740096
3.593933,5.150717,3.703825,12.039180,24.400670,20.163394,12.080480,4.974333,14.778761,24.724757
3.609080,-10.733640,-4.033902,-26.240546,24.086128,20.127290,12.083044,4.977687,14.460031,24.727716
3.640613,-0.982847,2.602929,-27.907618,8.390497,20.134392,12.083439,4.975418,14.326769,24.727815
3.656623,-0.322309,6.849242,-3.939539,15.216052,20.120385,12.084474,4.979413,14.302040,24.744387
3.672326,1.187491,-3.656452,-9.632744,10.812468,20.140163,12.083143,4.977441,14.424312,24.711982
3.704130,1.690757,1.848029,-23.818575,11.724639,20.150964,12.082798,4.978575,14.652368,24.744782
3.719645,-11.173999,-26.995446,9.837388,35.629810,20.136168,12.085165,4.982175,14.403704,24.728358
3.735330,-24.604930,-15.577582,1.564941,27.703358,20.143073,12.084672,4.983014,14.751285,24.722883
3.751326,-19.194812,9.113942,9.617209,2.382750,20.130890,12.081959,4.984148,14.590546,24.736989
3.782504,-7.808402,-7.022048,-3.090276,26.791188,20.149189,12.079838,4.980153,15.135959,24.718197
3.797712,-8.500394,3.483645,-14.413778,35.157997,20.154861,12.086053,4.975073,14.212741,24.741083
3.813687,-18.156824,3.420737,-10.041648,2.194025,20.150126,12.083735,4.977490,14.519106,24.717063
3.829269,-10.104557,-3.279001,-5.103343,34.591822,20.137401,12.082156,4.981288,14.682593,24.731416
3.859901,4.018366,17.229118,0.306774,12.479540,20.124824,12.081269,4.977046,14.755406,24.728407
3.875205,-4.191173,5.685438,4.207091,30.030967,20.147660,12.081860,4.980794,14.846079,24.730133
3.891177,12.385176,9.365576,7.792867,20.468899,20.157475,12.081121,4.977884,14.841958,24.737088
3.923046,-21.836962,-15.137224,-15.074315,2.602930,20.154713,12.080085,4.978476,14.286928,24.722932
3.938843,-9.506927,-17.653557,1.753666,13.580435,20.125514,12.084820,4.982619,14.609780,24.724708
3.954920,-21.490967,-5.197706,-11.928899,11.661730,20.119251,12.082403,4.980696,14.734799,24.728062
3.970991,-12.872524,6.314521,19.242185,24.463578,20.139966,12.078901,4.984099,14.414695,24.737186
4.001595,-0.699759,8.547767,-16.961566,23.960311,20.152345,12.085560,4.978772,14.319900,24.731070
4.017628,-6.424419,-1.486114,-9.884378,11.535914,20.154022,12.079542,4.974531,14.351498,24.735756
4.033618,-11.834536,-5.197706,0.967312,11.441551,20.126205,12.084327,4.979759,14.953239,24.738962
4.049667,3.106195,2.917470,-1.391751,23.551408,20.146821,12.080825,4.975961,14.196255,24.731563
4.081467,-8.248760,-3.970993,-13.312882,18.676011,20.136464,12.080282,4.984296,14.705948,24.730972
4.097539,4.018367,-3.247547,-10.104557,21.097982,20.151063,12.084622,4.982669,14.490256,24.735411
4.112925,-3.121731,1.596395,-1.611930,14.115156,20.142432,12.082058,4.973742,14.396835,24.720269
4.144600,-20.138437,-1.045756,-19.509354,1.816575,20.123246,12.080874,4.977638,14.792500,24.722587
4.159968,-10.136011,10.183384,-12.903978,2.697292,20.126156,12.082107,4.978328,14.222358,24.733684
4.175689,-9.192385,13.077168,5.119262,9.239759,20.147906,12.083094,4.981534,14.832341,24.740294
4.190993,-13.595970,-11.928899,-5.134798,26.508101,20.153874,12.081959,4.977539,14.446293,24.736742
4.222535,-1.108664,-16.489754,-1.265935,26.099195,20.154072,12.080726,4.984444,14.830967,24.739406
4.238343,-17.936645,3.294920,-4.977526,14.586969,20.152740,12.079592,4.981978,14.620770,24.730873
4.254405,-2.429739,16.537127,8.453405,22.733599,20.121273,12.079690,4.983359,14.104208,24.729788
4.270543,-10.828003,-3.373364,-3.782268,21.884337,20.133948,12.082502,4.979512,15.337913,24.739948
4.301495,-7.084956,-2.115197,-25.422738,1.344763,20.140311,12.080726,4.969007,14.703200,24.729295
4.317097,-6.455873,-3.593543,2.162570,2.854563,20.138585,12.079690,4.979167,14.884547,24.732106
4.332744,2.351295,2.917470,-13.438699,7.635597,20.128967,12.084622,4.981485,14.656490,24.726927
4.364581,-0.070676,-11.173999,-4.474260,16.065315,20.124577,12.083883,4.980153,14.314405,24.729887
4.380046,8.642129,-4.946073,-9.727106,9.805935,20.127685,12.083291,4.976060,14.593294,24.723277
4.395228,14.618422,5.842708,-14.130690,-12.274894,20.144010,12.081170,4.973495,15.354399,24.718789
4.411030,0.526953,-7.965673,-25.391283,8.327589,20.159596,12.078753,4.974975,14.510863,24.723129
4.442834,-11.519994,-5.386431,18.046927,16.914577,20.131482,12.080973,4.987255,14.429807,24.729443
4.458353,-11.834536,25.187024,-2.241014,34.528913,20.116390,12.083143,4.978526,14.557574,24.729788
4.474360,-7.902765,-18.251187,-17.433378,17.386390,20.136661,12.085757,4.978082,15.020557,24.739011
4.490309,-29.700505,-30.832855,-9.569836,20.563261,20.160286,12.081121,4.987699,14.990332,24.749616
4.521406,-14.791228,-24.888017,-15.200132,6.975059,20.153529,12.083735,4.979364,14.549331,24.713265
4.536848,-16.175212,-16.017941,-7.682585,13.077169,20.120582,12.083932,4.980992,15.123594,24.734128
4.552574,-23.000767,-3.184639,-16.049395,31.603676,20.119793,12.083685,4.980844,14.579555,24.725300
4.583625,1.564941,5.591075,-4.757347,18.487286,20.128868,12.082551,4.975764,14.749911,24.708333
4.598993,5.905617,-11.236907,-1.989380,16.411311,20.152691,12.083685,4.980055,14.558948,24.725053
4.614991,12.007726,3.011833,-19.037541,1.753666,20.152641,12.080825,4.983655,14.855696,24.722044
4.630488,-10.450553,-5.134797,-6.833323,21.223799,20.135477,12.082304,4.982866,14.177021,24.733388
4.662299,6.062887,9.491392,0.369682,-9.538382,20.117722,12.084820,4.971670,15.031547,24.707445
4.677810,9.459938,-10.198919,-30.329589,25.690292,20.124923,12.083389,4.976701,14.319900,24.730084
4.693227,-10.859457,-8.909298,-20.232800,-14.162144,20.141741,12.084277,4.982175,14.828220,24.710355
4.708918,-1.077209,-5.480793,-13.564515,33.522380,20.152296,12.082600,4.975961,14.062993,24.732451
4.740709,4.049821,8.359042,-2.115197,20.846348,20.123147,12.082896,4.975320,14.362489,24.731070
4.756432,-4.946073,14.618422,9.365576,0.338228,20.104947,12.080430,4.978279,13.889889,24.716915
4.772310,-0.165038,14.618422,-13.595969,17.606569,20.131926,12.084770,4.978575,14.344629,24.725990
4.802814,-24.856563,-16.458299,8.988126,31.257679,20.169953,12.082156,4.976997,14.302040,24.743894
4.818225,-6.235694,12.164997,-0.448126,5.874163,20.138338,12.082008,4.981337,14.718313,24.723573
4.834525,7.572687,-4.725893,-22.717679,-0.385217,20.130299,12.083735,4.980794,14.769145,24.727568
4.849745,-11.677265,-14.633958,-8.657665,26.728280,20.130052,12.081022,4.984691,14.942248,24.736545
4.880960,8.547767,-5.921152,-3.656452,11.630276,20.145440,12.082650,4.981386,14.716939,24.725694
4.896728,-2.178105,-13.218519,-10.796549,-7.776947,20.152592,12.081910,4.979117,14.705948,24.716619
4.912608,-3.656452,-0.385217,10.466472,24.778121,20.151063,12.081269,4.982126,14.525976,24.733092
4.943210,-15.766307,-26.617997,-6.392964,25.910470,20.130101,12.078507,4.987403,14.914771,24.731070
4.958712,-12.400711,0.841495,3.829641,22.198878,20.108350,12.082008,4.975714,14.163283,24.729344
4.974675,-8.154398,-6.896231,-7.525314,32.421485,20.136415,12.083044,4.979561,14.422938,24.721403
4.990696,-1.454660,1.753666,-17.653558,-2.555555,20.151507,12.085165,4.981583,14.431181,24.728604
5.022092,0.558408,-18.125370,-12.180532,9.522847,20.135971,12.080923,4.977095,14.519106,24.724856
5.037903,1.156036,9.271213,8.767946,16.254041,20.137845,12.082946,4.982915,14.016282,24.726533
5.053062,-0.636851,-0.385218,12.353722,10.277747,20.132715,12.084425,4.973446,14.262199,24.717704
5.069146,7.887229,-6.707506,5.622529,24.620850,20.138091,12.079986,4.977884,14.895538,24.726582
5.100048,-2.964460,-12.117624,5.213625,38.806681,20.155897,12.082107,4.981436,14.661985,24.742612
5.116082,3.043287,-1.674839,-7.808402,21.789974,20.148350,12.079049,4.981978,14.569938,24.731514
5.131333,0.055141,20.846348,-11.519994,7.887229,20.131581,12.080036,4.979167,14.494377,24.725201
5.162436,-8.752027,-16.615570,3.546554,-3.153185,20.137253,12.079838,4.976553,14.593294,24.739652
5.177977,-16.080849,25.753199,-5.638064,19.147824,20.133357,12.083389,4.977983,14.593294,24.717063
5.193148,-4.316989,-6.330056,-9.381111,2.319842,20.134343,12.082403,4.978871,15.004071,24.718592
5.209221,6.314521,-4.977527,-6.392964,5.150718,20.129559,12.085066,4.978279,14.123442,24.714202
5.240443,-5.700972,7.478325,-19.037541,-1.549022,20.131433,12.081910,4.977589,14.433929,24.724658
5.255407,-25.296921,7.195238,11.787547,19.713998,20.143122,12.080282,4.980745,14.574060,24.742858
5.271203,5.339442,-10.041648,-0.259401,-2.146650,20.129805,12.086053,4.977983,15.027426,24.716323
