Timestamp,(PT-1) - CO2 Fill Block,(PT-2) - Ox Tank,(PT-3) - Injector Upstream,(PT-4) - Injector Downstream,+10V,+12V,+5V,Honeywell S-type,Power in
1.442067,-7.116410,-32.562835,-5.008981,23.111049,20.142974,12.080923,4.977786,13.749758,24.719973
1.457250,-17.401924,4.018366,9.082488,16.914577,20.143665,12.081811,4.977737,13.343103,24.727914
1.473252,-28.473792,-4.316989,-15.734853,1.376217,20.128770,12.084474,4.980153,12.915840,24.727618
1.504813,-9.098023,-6.676052,-2.587010,8.956672,20.136415,12.079789,4.971571,13.568412,24.730626
1.520713,5.307987,-5.323522,1.313308,19.934178,20.113480,12.082896,4.977342,13.149392,24.728505
1.536184,-0.259401,24.117582,-16.993020,7.855776,20.137746,12.080923,4.978871,13.382944,24.721255
1.551412,-5.921152,0.464045,4.647450,17.575115,20.144849,12.080923,4.980597,13.159009,24.722981
1.582823,-3.341910,-2.618464,-1.643385,4.741812,20.134540,12.084376,4.973643,13.431028,24.713462
1.598411,-9.444019,-18.156824,-4.128264,26.979912,20.152740,12.082798,4.977934,13.642599,24.715682
1.614440,1.848029,-2.681372,-9.223840,14.178064,20.117080,12.082551,4.975517,13.311504,24.713659
1.630275,-5.071889,-4.600076,-20.673158,10.466472,20.125810,12.083291,4.978032,13.126036,24.732994
1.662058,-24.573475,-2.052289,-3.719360,32.358575,20.149386,12.083488,4.979265,13.130158,24.723918
1.678006,-13.627424,0.778587,-7.714039,10.906830,20.138437,12.082699,4.976701,13.108177,24.736101
1.694016,0.778587,-6.676052,-12.652345,7.792867,20.114417,12.087286,4.977095,13.863787,24.715978
1.725113,0.464045,-11.016728,6.880696,26.256466,20.120040,12.084770,4.980942,12.980410,24.722784
1.740355,-9.569836,3.892550,-21.836963,30.125329,20.129805,12.083340,4.980350,13.121915,24.724362
1.756430,-9.632744,-10.261828,-2.429739,10.560835,20.156883,12.081466,4.975616,13.072457,24.748037
1.772384,-3.121731,-1.517568,-27.309989,21.695612,20.140853,12.082502,4.982915,13.202971,24.721995
1.804383,-23.975846,-13.344336,-5.858243,31.509313,20.137253,12.082403,4.977884,13.093064,24.728111
1.819564,3.955458,-12.935432,-4.725893,-0.039221,20.113628,12.084622,4.978476,13.729151,24.732205
1.835552,9.082488,7.792867,-3.656452,17.984019,20.135724,12.083389,4.973988,13.451636,24.734769
1.851774,-3.782268,-2.115197,2.760199,25.249933,20.144701,12.082896,4.978871,13.128784,24.720318
1.882719,-2.303922,-5.197706,-0.668305,22.827962,20.135329,12.083735,4.975172,13.558795,24.722143
1.897929,3.011833,-6.801868,3.263466,25.438658,20.142037,12.080973,4.979709,13.281280,24.720565
1.913925,-30.235226,-12.872524,-6.141331,28.363896,20.122308,12.083932,4.983507,13.142523,24.726533
1.945751,-22.591863,-11.740174,13.517526,26.413737,20.140311,12.082058,4.982866,13.278532,24.749714
1.961164,-1.517568,12.605355,-15.892124,25.941925,20.142481,12.082058,4.982619,12.992774,24.743352
1.977126,-18.848816,-4.348443,-1.611930,23.803041,20.145046,12.082946,4.977589,13.285401,24.725990
1.993227,-15.294495,-2.461193,-19.949712,14.020794,20.139226,12.084524,4.984839,13.483234,24.734720
2.025039,-3.656451,1.376216,9.428484,9.145397,20.121125,12.081022,4.982027,13.148018,24.723327
2.040206,-2.209560,-8.940752,-14.917044,16.442765,20.122604,12.084277,4.980844,13.051849,24.719331
2.056332,-4.379898,1.564941,-1.957926,35.126543,20.157228,12.080233,4.980548,13.219457,24.736101
2.071759,-20.736066,8.988125,-18.251187,16.883123,20.144405,12.081269,4.979364,14.010787,24.736150
2.102745,-9.475473,-8.248761,-14.665411,27.105729,20.129953,12.082107,4.979216,13.218084,24.728604
2.118220,-6.896231,-2.775735,-14.948499,6.188705,20.135231,12.080923,4.980301,13.381570,24.718542
2.133617,6.817787,1.376216,-17.810828,9.397030,20.134639,12.084327,4.972213,12.572381,24.725891
2.165885,-2.241014,-18.817362,-1.171572,17.260573,20.165860,12.082452,4.982964,13.284028,24.720022
2.181195,-15.263040,-9.915831,-10.136011,-1.454659,20.142234,12.080036,4.975123,13.072457,24.714744
2.196359,-10.639277,-6.738960,-2.649918,22.387603,20.134984,12.081811,4.978378,13.083448,24.727667
2.211903,4.804720,-2.241013,-3.530635,11.127010,20.121865,12.083932,4.975665,13.095812,24.713363
2.243432,-29.197239,1.187491,-5.354977,23.551407,20.148597,12.081071,4.985529,13.579402,24.725447
2.259232,-5.449339,-9.978740,-4.757348,21.192345,20.150175,12.080726,4.977293,12.738615,24.724313
2.274708,-17.622104,-5.575156,-9.632744,19.776907,20.141643,12.082699,4.981041,13.367832,24.723869
2.290272,9.522846,-6.644598,-9.538382,-0.102130,20.130595,12.081762,4.979463,13.329364,24.701378
2.321231,-6.046968,5.339442,-27.372896,-7.273680,20.118165,12.085165,4.975221,13.367832,24.725990
2.336468,-19.572262,-2.681372,11.724638,34.591822,20.127980,12.083340,4.978131,13.212588,24.750158
2.352425,-8.374577,-5.543702,-2.492647,30.817322,20.158609,12.081219,4.979956,13.293645,24.739307
2.384142,2.005300,-9.035115,-17.213200,5.779800,20.127586,12.084327,4.973446,13.043606,24.725645
2.399842,-3.656451,9.365576,-4.977527,19.210732,20.121519,12.085658,4.980498,13.157635,24.736298
2.414850,-15.105770,-8.028581,-6.959139,33.270747,20.142432,12.081663,4.976898,13.083448,24.739159
2.430529,-5.417885,-19.981167,-9.003661,22.010153,20.147068,12.079493,4.981140,13.426907,24.739800
2.462220,-8.500394,15.876589,4.081275,-13.784695,20.149189,12.082058,4.972558,13.609627,24.713659
2.478320,8.956671,3.294920,-12.495074,-3.436272,20.139325,12.081860,4.974284,14.436676,24.703302
2.493551,-0.888484,-1.611931,-6.644598,8.484859,20.128375,12.083735,4.980646,13.483234,24.714547
2.525094,-9.003661,-13.281428,1.910937,6.597608,20.125317,12.086891,4.984247,12.955681,24.738173
2.540313,5.245079,-5.669518,-16.961566,8.767946,20.122851,12.085313,4.979117,12.797690,24.728358
2.556154,-3.813722,11.158463,1.313308,7.509780,20.143369,12.084179,4.980153,12.966671,24.714301
2.571491,-10.922365,0.715678,-13.816149,46.166957,20.145095,12.079888,4.981830,12.996896,24.725497
2.603078,-6.078423,0.589862,-24.196025,4.553087,20.142925,12.079888,4.984148,13.417290,24.736200
2.618520,-9.381111,-14.759774,-0.322309,30.502780,20.131285,12.080578,4.983507,12.930952,24.732550
2.634577,-6.801869,-27.624530,-7.619677,11.032647,20.134195,12.082995,4.980400,13.307383,24.717211
2.665100,3.672370,0.558407,-9.790015,19.745453,20.159645,12.082304,4.981978,14.034142,24.729788
2.680836,-24.353296,-8.185852,-9.947285,9.805935,20.149090,12.081713,4.981830,13.235943,24.728308
2.695873,-4.442806,7.226692,0.464045,10.057568,20.140064,12.084869,4.978674,13.665954,24.721008
2.711171,11.315734,-15.357403,-3.404818,12.164997,20.116193,12.083094,4.977490,13.121915,24.717457
2.742028,-14.445232,13.265893,13.926430,7.792867,20.134294,12.082502,4.977145,13.451636,24.724165
2.757480,4.049820,3.137649,-15.609036,-10.639277,20.140015,12.083833,4.976158,13.146644,24.721847
2.773056,-5.575156,-9.727107,-10.167465,21.349615,20.152691,12.082255,4.981436,13.334860,24.727470
2.804574,-2.303922,-20.736066,-9.852923,20.280175,20.114664,12.082206,4.984148,13.201597,24.737334
2.820301,0.401137,-14.917045,9.963205,27.294454,20.127537,12.080134,4.981583,13.480486,24.717211
2.836247,-6.613144,3.389283,-6.455873,17.323482,20.136119,12.082403,4.976060,13.223579,24.724165
2.852247,-0.227947,3.169104,-7.336590,8.201772,20.143172,12.082058,4.979413,13.458505,24.728801
2.883540,-17.653558,-7.210773,-1.077209,41.448832,20.150175,12.083537,4.974284,12.671297,24.712574
2.898204,8.233225,-8.154398,-25.391284,7.729959,20.141396,12.083291,4.975912,13.168625,24.725349
2.913689,-10.104557,-14.413778,-9.790015,31.289134,20.118116,12.081417,4.972459,13.840431,24.732501
2.945242,-3.184639,-12.652345,-16.458299,26.885549,20.142087,12.083143,4.976651,13.690683,24.722636
2.960785,11.001192,14.775693,17.543660,20.185811,20.151704,12.081959,4.969747,13.374701,24.738370
2.976380,2.131116,-15.671945,-7.808402,8.862309,20.134886,12.083291,4.972706,13.395308,24.724362
2.991859,-19.006087,-8.689119,-3.908085,2.382750,20.138535,12.081959,4.977145,13.594515,24.729443
3.022966,0.464045,-23.189492,-10.324736,41.952098,20.125366,12.084376,4.982126,12.848522,24.725793
3.038135,-1.360297,21.789973,-35.739706,8.013046,20.131877,12.081269,4.983902,13.168625,24.725398
3.053498,-3.624997,4.710358,7.824321,26.979913,20.147265,12.080529,4.976701,13.395308,24.712278
3.084507,2.886016,-1.863564,-10.482007,23.236866,20.150521,12.084031,4.980252,13.097186,24.727174
3.099774,-0.227947,-0.039222,-3.341910,19.934178,20.127142,12.082995,4.978131,13.531318,24.724560
3.115164,-0.794122,2.036753,-0.007768,9.051034,20.128030,12.083340,4.980646,13.404925,24.707099
3.131099,5.307987,-7.084956,2.697291,-2.775734,20.119645,12.083685,4.975813,13.367832,24.719775
3.162550,4.899083,-0.636851,-10.293282,-8.122943,20.131433,12.082156,4.981830,13.436523,24.701822
3.178144,-11.331270,-4.065356,-13.092703,16.568581,20.150964,12.082255,4.981337,13.334860,24.724362
3.194143,10.183384,-16.804295,-21.899871,29.716425,20.138437,12.081762,4.977983,13.723655,24.727716
3.225112,-13.312882,14.272426,7.226692,-0.165038,20.115157,12.082452,4.979611,13.282654,24.726138
3.240018,-27.341442,-2.303922,-23.755667,28.835709,20.137105,12.083883,4.976257,13.641225,24.731021
3.256447,-16.709933,6.440338,-2.807189,7.635596,20.151803,12.080775,4.987749,13.764870,24.735657
3.271668,3.169104,1.093128,-9.947286,24.683758,20.144207,12.081565,4.972607,13.812955,24.739307
3.302564,0.747133,-11.362723,-1.297388,7.383963,20.153332,12.078901,4.980893,13.579402,24.733092
3.318508,-17.653558,5.591075,0.401136,16.725852,20.124725,12.082255,4.975961,13.230448,24.739998
3.334408,11.944817,-8.091489,-2.398285,7.478327,20.130151,12.081663,4.984247,12.759222,24.720318
3.350311,-4.411352,19.588181,1.722212,32.830388,20.142185,12.082008,4.975468,12.789447,24.724116
3.381103,12.196451,-3.341910,-15.671945,8.013048,20.134984,12.081811,4.976405,13.216710,24.711736
3.396517,0.589862,4.144183,8.484858,31.414950,20.137105,12.084672,4.981633,13.075205,24.718394
3.412588,-9.601290,6.786334,-5.008981,15.247506,20.129214,12.083932,4.982915,12.779830,24.735115
3.443800,10.843921,0.715679,5.716891,14.744239,20.128770,12.081614,4.983162,13.154887,24.724757
3.459607,-5.292068,-12.872524,2.068208,23.519953,20.141889,12.084179,4.973100,13.619244,24.729393
3.475016,-1.077209,7.604142,-16.867203,-4.568622,20.132074,12.084622,4.977342,13.171373,24.717655
3.490274,-10.136011,-9.066569,-7.242227,19.619636,20.130693,12.082896,4.977589,13.110924,24.733684
3.521652,-5.417885,3.672371,-12.589436,16.254040,20.128868,12.082008,4.976651,13.172747,24.715534
3.537423,4.804721,14.398243,7.509779,10.781013,20.120780,12.085461,4.977589,13.741515,24.722636
3.553513,3.515100,4.836175,-8.783481,17.134756,20.147956,12.081663,4.978476,13.143896,24.717309
3.584786,2.823108,12.039180,-6.267148,9.271213,20.144898,12.084080,4.979265,13.492851,24.725891
3.600598,-3.530635,-11.079636,-3.939539,13.360256,20.142580,12.083241,4.978526,13.549178,24.732402
3.616090,-28.001980,20.500352,12.290813,20.657624,20.129115,12.082650,4.975320,13.098560,24.720959
3.631799,5.779800,16.568581,6.283067,5.685438,20.127734,12.084179,4.967083,13.047728,24.738370
3.662686,-4.002448,12.856988,-12.557982,-3.216093,20.141939,12.082995,4.976651,13.263420,24.721107
3.678425,3.389283,0.684224,-5.480794,-3.404817,20.146378,12.082600,4.972804,13.694805,24.723031
3.693674,-1.549022,-3.687906,0.495499,0.401137,20.151556,12.080529,4.984691,12.917213,24.733438
3.725604,-2.870097,1.785120,-5.606610,19.525274,20.123887,12.079838,4.981041,12.833409,24.730873
3.740905,-0.731214,0.464045,-17.401924,-1.863563,20.133406,12.082847,4.977490,12.818297,24.737088
3.756807,2.288387,-32.122477,-11.771627,26.130649,20.133011,12.084327,4.985480,12.873251,24.735559
3.772883,-5.323523,1.848028,-4.600077,21.129436,20.147759,12.081219,4.975517,13.490103,24.723968
3.803782,-21.333696,-10.387644,-1.580476,25.784654,20.141297,12.084425,4.985825,13.095812,24.728900
3.819139,1.502033,-0.385217,-0.196493,-0.982846,20.114022,12.081022,4.983359,12.752353,24.725398
3.834441,-6.959140,13.454618,1.816574,11.410097,20.129509,12.084179,4.976306,12.661680,24.743204
3.865388,-6.833323,-11.928899,4.615996,23.016687,20.137943,12.083981,4.976849,13.076578,24.720910
3.881442,8.233225,-7.116410,-27.404351,19.022007,20.141001,12.084573,4.977589,13.539561,24.715040
3.896426,-9.475473,-7.022048,-18.597183,30.408417,20.143911,12.081811,4.981485,13.505215,24.743105
3.911420,3.452191,20.751985,-1.423205,3.640917,20.111507,12.080825,4.973446,13.638477,24.731810
3.942168,6.691971,-5.732427,-3.750814,14.681331,20.128128,12.084228,4.972558,13.366458,24.728407
3.957334,-11.111090,0.118049,-11.425632,31.100409,20.159990,12.082156,4.981337,13.275785,24.727716
3.972471,-2.870097,-6.990594,-15.074316,32.767480,20.149090,12.080085,4.975961,13.913245,24.735608
4.003616,-9.035115,-0.416672,-8.689119,21.003620,20.136217,12.084622,4.973988,13.836310,24.739800
4.019420,0.621316,4.647450,-1.360297,24.652303,20.114318,12.084968,4.976651,13.266168,24.723820
4.034730,1.564941,-22.906404,-5.229160,26.287921,20.128671,12.081663,4.980794,13.468122,24.727815
4.050526,-11.803082,-11.362724,-23.378217,27.325908,20.143813,12.080677,4.977539,13.474991,24.730133
4.081419,3.043287,-2.272468,-12.841070,26.791187,20.153233,12.081614,4.973594,13.617870,24.731958
4.096940,6.251612,0.810041,-4.851710,22.135970,20.148844,12.082206,4.982027,13.104055,24.714547
4.112766,-10.985273,-27.970526,-28.442338,0.275321,20.133652,12.079937,4.980449,13.409047,24.720663
4.144506,0.526953,-12.998341,-0.919938,-0.416671,20.130101,12.082058,4.981485,13.130158,24.730577
4.160321,-5.166252,-11.740174,2.036754,23.362682,20.132617,12.082748,4.978032,13.054597,24.722784
4.176313,2.917470,2.886016,-12.369257,29.905151,20.145786,12.083537,4.978032,12.866381,24.710503
4.192229,-28.882697,8.956672,10.057567,28.175170,20.127438,12.082304,4.980646,13.371953,24.732895
4.221985,-5.386431,2.068208,-6.927685,17.323482,20.113726,12.081565,4.980055,13.013382,24.733586
4.237632,-12.432165,11.441551,5.591075,6.597609,20.128178,12.082748,4.980449,13.439271,24.710453
4.253047,-1.203026,-2.901551,5.842708,7.037967,20.144750,12.082502,4.984888,14.028647,24.729344
4.284493,1.627849,-5.449339,3.232012,21.475433,20.139127,12.084376,4.976010,13.392561,24.714103
4.300307,-1.517568,-2.178105,-2.272468,-8.500394,20.148202,12.080923,4.976651,13.755253,24.739751
4.315759,-15.829216,-19.320629,-0.165038,42.518273,20.126846,12.080973,4.979167,13.105429,24.723623
4.331677,0.086595,-15.420312,-1.549022,7.132330,20.126797,12.082354,4.979216,13.437897,24.718049
4.361763,-3.216093,-18.219733,17.732385,12.699718,20.156242,12.079789,4.978328,13.146644,24.733783
4.377504,5.150716,-23.692759,-11.362723,-1.926472,20.133603,12.086546,4.977095,13.898132,24.719381
4.393056,-15.074316,-4.537168,-6.141331,12.510993,20.144799,12.082255,4.981534,13.087569,24.735164
4.424380,-5.008981,9.334121,12.259360,13.832069,20.122161,12.082502,4.980153,13.425533,24.720121
4.440060,0.275320,8.075955,-2.807189,-3.184639,20.127685,12.085165,4.973594,12.614969,24.715830
4.455763,11.535913,-5.166252,7.132329,9.082488,20.130792,12.086497,4.976849,12.634203,24.727815
4.471680,0.904403,-11.488540,-1.895018,22.481966,20.141051,12.083143,4.981337,12.892484,24.725694
4.503356,0.023687,-12.620890,-12.778161,21.758520,20.142530,12.080775,4.973495,13.120541,24.729492
4.518501,-12.620890,-16.332482,12.888443,8.799401,20.121470,12.082354,4.984345,13.084821,24.730824
4.534202,-14.508141,16.537127,-1.989380,-4.002447,20.133011,12.083241,4.976750,12.800437,24.734227
4.565035,14.901510,0.589862,-13.847603,19.022006,20.132173,12.085855,4.977342,13.065588,24.714399
4.580519,-19.855350,-4.065356,-1.674839,35.535447,20.155157,12.080874,4.986170,13.007887,24.731613
4.595824,-9.349657,-15.986487,-10.576369,10.057568,20.132025,12.087039,4.980252,13.470869,24.711095
4.611452,-1.328843,-5.480793,-7.588223,20.909257,20.118659,12.082304,4.984444,13.608253,24.720170
4.642972,-7.997127,3.232012,-16.552662,-5.669518,20.136858,12.083094,4.976356,13.223579,24.716175
4.658472,1.313307,3.294920,-1.549022,13.706251,20.136760,12.082650,4.974481,13.362336,24.710108
4.674549,-21.396604,-11.582903,-12.086169,21.381071,20.143320,12.082403,4.981534,13.536814,24.732205
4.690566,6.597608,-28.190705,-19.635170,8.956672,20.137302,12.082946,4.977342,13.369205,24.723721
4.722275,-4.946073,-24.007300,-2.838643,30.345509,20.108696,12.083685,4.979512,13.180990,24.726039
4.738564,1.250399,1.753666,-14.099236,5.559621,20.127290,12.080184,4.977983,13.561543,24.735559
4.754236,-5.921152,4.301454,-12.306349,12.448084,20.147265,12.082255,4.979956,13.624739,24.731909
4.785835,0.778587,-1.580476,-11.991806,16.662944,20.136316,12.084918,4.979956,13.414542,24.718345
4.801808,9.994659,-11.740173,-0.322309,4.144183,20.131433,12.082502,4.980992,13.345850,24.722439
4.816960,-7.619677,-4.002447,-7.588223,16.725852,20.125712,12.081959,4.980794,13.161756,24.741132
4.832316,-17.559195,-10.450552,3.703825,31.698038,20.142728,12.079049,4.976651,13.747010,24.752822
4.863569,0.526953,-7.116410,-5.700973,29.905151,20.135181,12.081367,4.973890,13.678319,24.721551
4.879536,0.180957,16.159676,-1.171572,10.089022,20.154121,12.086053,4.980055,12.958428,24.729739
4.895269,-4.914619,-0.605397,-14.539595,18.078381,20.147561,12.084228,4.981534,13.914618,24.715287
4.911278,-3.436272,-10.890911,-7.651131,-7.651131,20.114910,12.083784,4.983655,13.215336,24.721600
4.942321,-0.479580,22.576327,-4.788802,15.876589,20.125613,12.081959,4.974876,13.426907,24.732106
4.958322,0.369682,-8.531848,-17.055928,17.480753,20.148449,12.081565,4.979709,13.040859,24.735213
4.974322,-2.429739,3.703824,-25.171105,12.039181,20.154121,12.083488,4.981534,13.616496,24.718049
4.990323,-0.133584,-3.058822,-12.589436,17.638023,20.128523,12.085165,4.976997,13.229074,24.742069
5.021498,7.792867,-12.400711,-10.167465,17.543661,20.124528,12.082551,4.977983,13.428280,24.738321
5.037252,-1.580476,8.296134,-18.723000,-3.939539,20.113135,12.086349,4.978575,13.194728,24.722537
5.053388,-0.573943,0.526953,-0.636851,7.824322,20.136365,12.079394,4.973396,13.046354,24.724905
5.085884,-0.039222,-0.196492,-26.397817,26.067741,20.129460,12.084277,4.979512,13.371953,24.731909
5.101334,0.243866,3.546554,-2.492647,7.415417,20.138338,12.084228,4.980153,13.002391,24.740491
5.116653,-14.130691,-0.070676,6.754879,9.491393,20.118067,12.079246,4.979019,13.389813,24.726434
5.131675,3.326374,7.037967,-2.492647,6.786334,20.133702,12.082156,4.967872,13.218084,24.730133
5.162270,-8.720573,-1.045755,-2.744280,28.772800,20.146032,12.080923,4.980449,13.470869,24.711834
5.178036,-3.058822,2.194024,-19.572262,0.904404,20.160927,12.078605,4.976602,13.109550,24.722143
5.193454,-14.791228,-11.645811,-2.209560,23.142503,20.150964,12.080430,4.975073,13.513458,24.731366
5.224917,-14.287962,-16.741387,-0.731214,33.270746,20.125810,12.081860,4.987601,13.047728,24.727963
5.239703,-5.008981,-20.987700,-7.084956,25.784653,20.127438,12.081121,4.979463,13.579402,24.743993
5.255143,1.848028,13.360255,11.378642,28.772800,20.143073,12.079838,4.981288,12.770213,24.742612
